-5.000000e-05 -5.000000e-05 -3.500000e-05-2.517013e+07
-4.772727e-05 -5.000000e-05 -3.500000e-05-6.378244e+06
-4.545454e-05 -5.000000e-05 -3.500000e-05-8.815301e+06
-4.318182e-05 -5.000000e-05 -3.500000e-05-7.049784e+06
-4.090909e-05 -5.000000e-05 -3.500000e-05-7.569221e+06
-3.863636e-05 -5.000000e-05 -3.500000e-05-7.177630e+06
-3.636364e-05 -5.000000e-05 -3.500000e-05-7.604031e+06
-3.409091e-05 -5.000000e-05 -3.500000e-05-7.393066e+06
-3.181818e-05 -5.000000e-05 -3.500000e-05-7.954878e+06
-2.954545e-05 -5.000000e-05 -3.500000e-05-7.678673e+06
-2.727272e-05 -5.000000e-05 -3.500000e-05-8.122450e+06
-2.500000e-05 -5.000000e-05 -3.500000e-05-7.874749e+06
-2.272727e-05 -5.000000e-05 -3.500000e-05-8.405201e+06
-2.045454e-05 -5.000000e-05 -3.500000e-05-8.034279e+06
-1.818181e-05 -5.000000e-05 -3.500000e-05-8.423216e+06
-1.590909e-05 -5.000000e-05 -3.500000e-05-8.094203e+06
-1.363636e-05 -5.000000e-05 -3.500000e-05-8.551586e+06
-1.136363e-05 -5.000000e-05 -3.500000e-05-8.100855e+06
-9.090904e-06 -5.000000e-05 -3.500000e-05-8.442516e+06
-6.818175e-06 -5.000000e-05 -3.500000e-05-8.075181e+06
-4.545447e-06 -5.000000e-05 -3.500000e-05-8.503643e+06
-2.272719e-06 -5.000000e-05 -3.500000e-05-8.047779e+06
6.705522e-12 -5.000000e-05 -3.500000e-05-8.396259e+06
2.272732e-06 -5.000000e-05 -3.500000e-05-8.047951e+06
4.545464e-06 -5.000000e-05 -3.500000e-05-8.504006e+06
6.818189e-06 -5.000000e-05 -3.500000e-05-8.075648e+06
9.090914e-06 -5.000000e-05 -3.500000e-05-8.443026e+06
1.136365e-05 -5.000000e-05 -3.500000e-05-8.101281e+06
1.363637e-05 -5.000000e-05 -3.500000e-05-8.551552e+06
1.590910e-05 -5.000000e-05 -3.500000e-05-8.093142e+06
1.818182e-05 -5.000000e-05 -3.500000e-05-8.420565e+06
2.045455e-05 -5.000000e-05 -3.500000e-05-8.029727e+06
2.272728e-05 -5.000000e-05 -3.500000e-05-8.397353e+06
2.500001e-05 -5.000000e-05 -3.500000e-05-7.864572e+06
2.727273e-05 -5.000000e-05 -3.500000e-05-8.110163e+06
2.954546e-05 -5.000000e-05 -3.500000e-05-7.666129e+06
3.181819e-05 -5.000000e-05 -3.500000e-05-7.941892e+06
3.409092e-05 -5.000000e-05 -3.500000e-05-7.381861e+06
3.636364e-05 -5.000000e-05 -3.500000e-05-7.593819e+06
3.863637e-05 -5.000000e-05 -3.500000e-05-7.169476e+06
4.090910e-05 -5.000000e-05 -3.500000e-05-7.562960e+06
4.318182e-05 -5.000000e-05 -3.500000e-05-7.046020e+06
4.545455e-05 -5.000000e-05 -3.500000e-05-8.813619e+06
4.772728e-05 -5.000000e-05 -3.500000e-05-6.377578e+06
5.000000e-05 -5.000000e-05 -3.500000e-05-2.517736e+07
-5.000000e-05 -4.772727e-05 -3.500000e-05-6.376126e+06
-4.772727e-05 -4.772727e-05 -3.500000e-05-1.760830e+06
-4.545454e-05 -4.772727e-05 -3.500000e-05-2.234518e+06
-4.318182e-05 -4.772727e-05 -3.500000e-05-1.139710e+06
-4.090909e-05 -4.772727e-05 -3.500000e-05-1.181114e+06
-3.863636e-05 -4.772727e-05 -3.500000e-05-1.199506e+06
-3.636364e-05 -4.772727e-05 -3.500000e-05-1.223517e+06
-3.409091e-05 -4.772727e-05 -3.500000e-05-1.251535e+06
-3.181818e-05 -4.772727e-05 -3.500000e-05-1.227007e+06
-2.954545e-05 -4.772727e-05 -3.500000e-05-1.302951e+06
-2.727272e-05 -4.772727e-05 -3.500000e-05-1.319716e+06
