-4.444444e-05 -4.444444e-05 -2.133333e-05 4.590699e+10
-3.333333e-05 -4.444444e-05 -2.133333e-05 2.358876e+11
-2.222222e-05 -4.444444e-05 -2.133333e-05 2.928908e+11
-1.111111e-05 -4.444444e-05 -2.133333e-05 1.623837e+11
0.000000e+00 -4.444444e-05 -2.133333e-05 6.449213e+10
1.111111e-05 -4.444444e-05 -2.133333e-05 1.621397e+11
2.222222e-05 -4.444444e-05 -2.133333e-05 2.992612e+11
3.333333e-05 -4.444444e-05 -2.133333e-05 2.338054e+11
4.444444e-05 -4.444444e-05 -2.133333e-05 4.592754e+10
-4.444444e-05 -3.333333e-05 -2.133333e-05 2.338131e+11
-3.333333e-05 -3.333333e-05 -2.133333e-05 1.726068e+11
-2.222222e-05 -3.333333e-05 -2.133333e-05 1.627458e+11
-1.111111e-05 -3.333333e-05 -2.133333e-05 3.234860e+11
0.000000e+00 -3.333333e-05 -2.133333e-05 3.208728e+11
1.111111e-05 -3.333333e-05 -2.133333e-05 3.229870e+11
2.222222e-05 -3.333333e-05 -2.133333e-05 1.629683e+11
3.333333e-05 -3.333333e-05 -2.133333e-05 1.726183e+11
4.444444e-05 -3.333333e-05 -2.133333e-05 2.360543e+11
-4.444444e-05 -2.222222e-05 -2.133333e-05 2.992598e+11
-3.333333e-05 -2.222222e-05 -2.133333e-05 1.629675e+11
-2.222222e-05 -2.222222e-05 -2.133333e-05 1.555074e+11
-1.111111e-05 -2.222222e-05 -2.133333e-05 2.906185e+11
0.000000e+00 -2.222222e-05 -2.133333e-05 5.034728e+11
1.111111e-05 -2.222222e-05 -2.133333e-05 2.904972e+11
2.222222e-05 -2.222222e-05 -2.133333e-05 1.555171e+11
3.333333e-05 -2.222222e-05 -2.133333e-05 1.627650e+11
4.444444e-05 -2.222222e-05 -2.133333e-05 2.929709e+11
-4.444444e-05 -1.111111e-05 -2.133333e-05 1.621427e+11
-3.333333e-05 -1.111111e-05 -2.133333e-05 3.229957e+11
-2.222222e-05 -1.111111e-05 -2.133333e-05 2.904941e+11
-1.111111e-05 -1.111111e-05 -2.133333e-05 4.437842e+11
0.000000e+00 -1.111111e-05 -2.133333e-05 1.251165e+11
1.111111e-05 -1.111111e-05 -2.133333e-05 4.437591e+11
2.222222e-05 -1.111111e-05 -2.133333e-05 2.906930e+11
3.333333e-05 -1.111111e-05 -2.133333e-05 3.236048e+11
4.444444e-05 -1.111111e-05 -2.133333e-05 1.626751e+11
-4.444444e-05 0.000000e+00 -2.133333e-05 6.449293e+10
-3.333333e-05 0.000000e+00 -2.133333e-05 3.208780e+11
-2.222222e-05 0.000000e+00 -2.133333e-05 5.038461e+11
-1.111111e-05 0.000000e+00 -2.133333e-05 1.252839e+11
0.000000e+00 0.000000e+00 -2.133333e-05 1.372176e+04
1.111111e-05 0.000000e+00 -2.133333e-05 1.249916e+11
2.222222e-05 0.000000e+00 -2.133333e-05 5.033599e+11
3.333333e-05 0.000000e+00 -2.133333e-05 3.206561e+11
4.444444e-05 0.000000e+00 -2.133333e-05 6.485881e+10
-4.444444e-05 1.111111e-05 -2.133333e-05 1.623801e+11
-3.333333e-05 1.111111e-05 -2.133333e-05 3.234648e+11
-2.222222e-05 1.111111e-05 -2.133333e-05 2.905034e+11
-1.111111e-05 1.111111e-05 -2.133333e-05 4.439329e+11
0.000000e+00 1.111111e-05 -2.133333e-05 1.251764e+11
1.111111e-05 1.111111e-05 -2.133333e-05 4.438039e+11
2.222222e-05 1.111111e-05 -2.133333e-05 2.904412e+11
3.333333e-05 1.111111e-05 -2.133333e-05 3.222852e+11
4.444444e-05 1.111111e-05 -2.133333e-05 1.745370e+11
-4.444444e-05 2.222222e-05 -2.133333e-05 2.928828e+11
-3.333333e-05 2.222222e-05 -2.133333e-05 1.627372e+11
-2.222222e-05 2.222222e-05 -2.133333e-05 1.554869e+11
-1.111111e-05 2.222222e-05 -2.133333e-05 2.904328e+11
0.000000e+00 2.222222e-05 -2.133333e-05 5.034885e+11
1.111111e-05 2.222222e-05 -2.133333e-05 2.906191e+11
2.222222e-05 2.222222e-05 -2.133333e-05 1.554029e+11
3.333333e-05 2.222222e-05 -2.133333e-05 1.623724e+11
4.444444e-05 2.222222e-05 -2.133333e-05 2.966355e+11
-4.444444e-05 3.333333e-05 -2.133333e-05 2.358846e+11
-3.333333e-05 3.333333e-05 -2.133333e-05 1.726032e+11
-2.222222e-05 3.333333e-05 -2.133333e-05 1.629632e+11
-1.111111e-05 3.333333e-05 -2.133333e-05 3.229890e+11
0.000000e+00 3.333333e-05 -2.133333e-05 3.208831e+11
1.111111e-05 3.333333e-05 -2.133333e-05 3.234434e+11
2.222222e-05 3.333333e-05 -2.133333e-05 1.626126e+11
3.333333e-05 3.333333e-05 -2.133333e-05 1.719239e+11
4.444444e-05 3.333333e-05 -2.133333e-05 2.326056e+11
-4.444444e-05 4.444444e-05 -2.133333e-05 4.590763e+10
-3.333333e-05 4.444444e-05 -2.133333e-05 2.338158e+11
-2.222222e-05 4.444444e-05 -2.133333e-05 2.992678e+11
-1.111111e-05 4.444444e-05 -2.133333e-05 1.621548e+11
0.000000e+00 4.444444e-05 -2.133333e-05 6.450183e+10
1.111111e-05 4.444444e-05 -2.133333e-05 1.623654e+11
2.222222e-05 4.444444e-05 -2.133333e-05 2.926753e+11
3.333333e-05 4.444444e-05 -2.133333e-05 2.368010e+11
4.444444e-05 4.444444e-05 -2.133333e-05 4.611893e+10
-4.444444e-05 -4.444444e-05 -1.600000e-05 3.147576e+10
-3.333333e-05 -4.444444e-05 -1.600000e-05 7.765169e+10
-2.222222e-05 -4.444444e-05 -1.600000e-05 9.191321e+10
-1.111111e-05 -4.444444e-05 -1.600000e-05 6.327574e+10
0.000000e+00 -4.444444e-05 -1.600000e-05 3.528331e+10
1.111111e-05 -4.444444e-05 -1.600000e-05 6.332709e+10
2.222222e-05 -4.444444e-05 -1.600000e-05 9.141913e+10
3.333333e-05 -4.444444e-05 -1.600000e-05 7.677511e+10
4.444444e-05 -4.444444e-05 -1.600000e-05 3.147091e+10
-4.444444e-05 -3.333333e-05 -1.600000e-05 7.678797e+10
-3.333333e-05 -3.333333e-05 -1.600000e-05 1.098065e+11
-2.222222e-05 -3.333333e-05 -1.600000e-05 1.126665e+11
-1.111111e-05 -3.333333e-05 -1.600000e-05 1.273599e+11
0.000000e+00 -3.333333e-05 -1.600000e-05 1.084954e+11
1.111111e-05 -3.333333e-05 -1.600000e-05 1.274251e+11
2.222222e-05 -3.333333e-05 -1.600000e-05 1.126844e+11
3.333333e-05 -3.333333e-05 -1.600000e-05 1.098046e+11
4.444444e-05 -3.333333e-05 -1.600000e-05 7.766331e+10
-4.444444e-05 -2.222222e-05 -1.600000e-05 9.142279e+10
-3.333333e-05 -2.222222e-05 -1.600000e-05 1.126867e+11
-2.222222e-05 -2.222222e-05 -1.600000e-05 1.138444e+11
-1.111111e-05 -2.222222e-05 -1.600000e-05 1.340728e+11
